client_id	path	sentence	up_votes	down_votes	age	gender	accent
8af66e98cabd6cb10a28ca07988435eade78bbf61c24db0dae262c91be1dd8099ea4832fbc31c12787f7e4c7bc84c0e97714af6bb9c32c04f2e5e2022dd4e6c0	common_voice_zh-CN_18539415.mp3	给谁我没有意见啊	2	0			
8b9d8794c45267c62e92b54fd392bddef9c4e84917b700597f2279bfbeaadbca639ff40b43597697e4ead483e93ad222b534496228b6d988d2a296dacef9de55	common_voice_zh-CN_18999777.mp3	民国三年。	2	1			
8f6d1b0cb8515aabcd065b3dc14119a0a96a20b39acb80722e690787c1814e64aeca5b11132c3c73bbff69091c5baa3d8c6355252ee2f8aec6d5316c1e3f7764	common_voice_zh-CN_18995715.mp3	中国人民解放军少将军衔。	2	0			
93a70a9fecb08f96f2a32b62d09fd95893d908536dca23a8d249dda2a4288a758248a296eec40d1558b97155749c8ef79917e72f80646f49cc32dda25b36fd6f	common_voice_zh-CN_18981253.mp3	塞尔尼松。	2	0			
969bec486d3e1a0eb849440bf815decd9a3d950c8df73db27cde5d242b46c61b172218a84cb6b9a301a9e9e3f9575b2c8e5bea76220d3de2228b8c32288950b5	common_voice_zh-CN_19004194.mp3	首都龙是华盛顿哥伦比亚特区的州恐龙。	2	0			
98f4d5133a8713ea154ef8841dee15d54c11fb2f8edaf3f54fb377dbd2835e2b4bf76a520ddcaaf64c9a6c3016ab97df77cf358af501fbd79baefdf618798371	common_voice_zh-CN_18794054.mp3	段崇，字礼高，东汉汉中郡南郑县人。	2	1			
9b23c89ad1b7477a434d672371bbe63406379538af540740f9ab3ff9cff19fee0f9493ee24d9039c567bb4c66d8dd6b4d7bd6b66cc0ead95e4d1fe47f17f3bff	common_voice_zh-CN_19589100.mp3	奥昔卡因是一种有效的局部麻醉剂。	2	0			
a45bf9d2a3b856aadd392061d9e32f73bcd1b62c22634e8f50b0dd0c153df4620870154cdb7ff68f721cc28673a552f828ae316616b3f9fbf7104ab03d410a86	common_voice_zh-CN_18988030.mp3	埃尔科里。	2	1			
a62210e62733f3189be7eddaa4b3c555e54dece9a0889622886dda2e2971cc13c1ee4e3b30ac3e0ef3a57cd635d0de37f1da14e5b2c4235e885963caf1dab37b	common_voice_zh-CN_18989939.mp3	其中大多数提到的是真正的人类的语言。	2	1			
a95bf7dea46321e2fa95f3dcd8d22c18c5d9cb0da185d9d9c0e15c122aca991b95f228f54594327d08942ce1c4e9eaecf19905745714c312f0cf7a57da49c34b	common_voice_zh-CN_18813282.mp3	隆庆五年，登进士第二甲第二十六名。	2	0			
ad418505b5a4fd2524995e030fd3bb5323a4bc2ab635bff02d2fd18b027cf8210349ba7db54a51f9bac440c3e85b1afe3ea1737735963dcdd0d7addbb70bd61c	common_voice_zh-CN_19003215.mp3	微胖身躯散散步	2	1			
b0f285acdaf7a11729d9745bea724363582b4444e3a14c6fe42909bfa45a449e208f0aade25f7c574b9b0550394c4c1ec06bc601c563fd0a0777770fae971368	common_voice_zh-CN_18772310.mp3	幕后花絮《女神同行》于台视主频及爱奇艺播出。	2	0			
b70e69ca8218f741a816b3de93350ed301f6711a51f22cb29c67c86d579bdd20392d2469e5746806041c084e87bf794ad79793dd97b9d03dff297cd7fb2e0c19	common_voice_zh-CN_19004870.mp3	印度加尔各答圣保罗座堂。	2	0	twenties	male	370000
bf439a6521f771c809ef3c28c372e1f710cb3010b377220e8d0afc5a10dcebac80322ae394b3bf15c2de2ccd59da0b8c8a937599077d0b1ce072720026751aea	common_voice_zh-CN_18979113.mp3	亚美利加队与另一支劲旅瓜达拉哈拉芝华士的对战被视为墨西哥最重要的德比大战。	2	1			
c2f6fe5bba67a4a589853be40bf0a749bff0d9148fedb80072c651b91cbcd158cec572230e274b3d4e457d6226d070b03908b252d74cf09da234aa2b19650154	common_voice_zh-CN_18990208.mp3	官至南京刑部员外郎。	3	1			
c6b96647d1f9a22ecb67b021809a64aaedff4495b51f35dbd6d52f598b1ad4b9db1cf0444b5f89bac6eff539c344c07cc3a98f5e794bf4c452b11c7bd931c136	common_voice_zh-CN_18987360.mp3	祥郡公阮福溪。	2	0			
db2834b4484c4c8831c5dbe3a354b5ca90f7ed798be52885d087645249a7bc0fa180a2507e7e9dfe8e19645f0921b6ac7d5f0453afec088d8afc031d3d38b1d2	common_voice_zh-CN_18977934.mp3	克莱夫蒙。	2	1			
f2926af51d1f78161a72c02522bbd72c1b8bd7a842c33ede5b4f9c6ec8d2ebc8ba7f7fb6c7bf3085902a15ea3aa183a9cd4279f9dcb8226f5c272e6de6944f10	common_voice_zh-CN_18979656.mp3	圣阿基兰德帕西人口变化图示	2	0			
f61e1fdd320d1001c14b9fe7596a2dbfebf851d26a3cd29fa2668d25c13a7b3fcde9a959378626713ade7264ca3cbc63256b92efaff65a74c55f07e4d2d25446	common_voice_zh-CN_18682401.mp3	这个游戏是个能够找出最适合询问玩家的问题并学习的人工智能程序。	2	1	fourties	male	110000
f8930d5b59195e33b6b84f8f9a6b4de69c5677da68ff7a58ccced14caaa3f762004defac4e6cc5bfe0278b34fc381a1007801b99f7003930a10c5c49a1ac236d	common_voice_zh-CN_19261205.mp3	它分唇内和唇外两种。	2	1			
0368010bf62767db2cfdb8a354a4c08b3922cb471f3602912cf2e0cdb42b37573579adc4ab6e0d920de76838076bae456e7757b1f88256a74e6725256c2a252a	common_voice_zh-CN_18979777.mp3	撤销武汉军区空军番号。	2	0			
0368010bf62767db2cfdb8a354a4c08b3922cb471f3602912cf2e0cdb42b37573579adc4ab6e0d920de76838076bae456e7757b1f88256a74e6725256c2a252a	common_voice_zh-CN_18979779.mp3	计算化学这个名词有时也用来表示计算机科学与化学的交叉学科。	2	1			
0560950d0470d90b0099dab599fe48b01c0f080aeeb7fe28fd501260a4d53616688388a7be04369b38d20ce70fafa348beb244b45952f2f246db11b0bf303154	common_voice_zh-CN_18584013.mp3	他的母亲八岁时因产下其兄弟时所患的并发症而去世。	2	1	twenties	male	320000
0560950d0470d90b0099dab599fe48b01c0f080aeeb7fe28fd501260a4d53616688388a7be04369b38d20ce70fafa348beb244b45952f2f246db11b0bf303154	common_voice_zh-CN_18584015.mp3	乘客也可使用手机扫码支付乘车。	2	1	twenties	male	320000
0c34450fb80dcec45e7aa686ba4fef6037d858146de7b8dfd902021466d1485c1c09c6456640c122353d88cc40c0165c1b08e6dd089ec224fa829a0a35cfe9b6	common_voice_zh-CN_20109770.mp3	按倾斜键时间太长则会导致弹动器无法工作。	2	0			
0c34450fb80dcec45e7aa686ba4fef6037d858146de7b8dfd902021466d1485c1c09c6456640c122353d88cc40c0165c1b08e6dd089ec224fa829a0a35cfe9b6	common_voice_zh-CN_20109771.mp3	他曾短暂效力地区联赛球队切斯利镇学习成为一名建筑工人。	2	0			
0c90dd9bfd627cbd5b590cd57acc6d1a4ee9df9bcf30aab93f57191a5fff2a2589af4caccc408738f78521107ee6a1925d1faa49a061d9c963f22413fd622504	common_voice_zh-CN_18772591.mp3	稀代樱子，日本资深女性配音员。	2	0			
0c90dd9bfd627cbd5b590cd57acc6d1a4ee9df9bcf30aab93f57191a5fff2a2589af4caccc408738f78521107ee6a1925d1faa49a061d9c963f22413fd622504	common_voice_zh-CN_18772592.mp3	嘉靖三十八年，登进士第二甲第四十七名。	2	1			
0cc39208341624dd06ef4b5684bd4ce99437ca039ddd0df89d6cd083d9696f8c7ec5550dd515457eaab783c3cd6c4f2cfdea4c76b7978122c3e0ef13389dd8c5	common_voice_zh-CN_19792449.mp3	导致信号衰落的信道被称作衰落信道。	2	1			
0cc39208341624dd06ef4b5684bd4ce99437ca039ddd0df89d6cd083d9696f8c7ec5550dd515457eaab783c3cd6c4f2cfdea4c76b7978122c3e0ef13389dd8c5	common_voice_zh-CN_19792450.mp3	南直隶松江府上海县人。	2	0			
0d23d41ae09c1041d90a296f906e43cab6aa22fc9e7811b5399fb0396a4d5f977cd94232294738be90ac26c4b19696972313878eab16a2553230bd7670d905a4	common_voice_zh-CN_19499721.mp3	腺顶突吸虫为微茎科顶突属的动物。	2	1	thirties	male	
0d23d41ae09c1041d90a296f906e43cab6aa22fc9e7811b5399fb0396a4d5f977cd94232294738be90ac26c4b19696972313878eab16a2553230bd7670d905a4	common_voice_zh-CN_19499722.mp3	球场拥有一个可供新加坡职业足球联赛举办赛事的草皮。	2	0	thirties	male	
1281fd99faaadc830d9b0038eaa1cfe818714880d820facadc95370cad013c711f5cba5afae39b92b390b4ce27b966b9f134152a37e760418c2513e8646b8d7d	common_voice_zh-CN_18982788.mp3	靴筒亦能保护策骑者的腿部避免与马鞍磨擦。	2	1			
1281fd99faaadc830d9b0038eaa1cfe818714880d820facadc95370cad013c711f5cba5afae39b92b390b4ce27b966b9f134152a37e760418c2513e8646b8d7d	common_voice_zh-CN_18982790.mp3	最终定名为山东省烟台第一中学。	2	1			
12a7eefa56738ad25e115da12f4aafead9d2036bedfe2892daa9a357b0c3431ef8e844ebe33299ef41e7d4cae653219c3c27570c029d729879d6c56f7b803a5e	common_voice_zh-CN_18979489.mp3	谢夫里耶尔人口变化图示	2	0	twenties	male	230000
12a7eefa56738ad25e115da12f4aafead9d2036bedfe2892daa9a357b0c3431ef8e844ebe33299ef41e7d4cae653219c3c27570c029d729879d6c56f7b803a5e	common_voice_zh-CN_18979490.mp3	氟化锌是锌最常见的氟化物。	2	0	twenties	male	230000
1c3b97a6d790d1261b514efb9e5356affeda9237eb197c7bc01dfd8c8200688ba9bd9c4816e186da23c1066d9d43b6181500071ed1af483a2b111d31eed11d2a	common_voice_zh-CN_18986945.mp3	网友可以在线阅读和下载这些文档。	2	1			
1c3b97a6d790d1261b514efb9e5356affeda9237eb197c7bc01dfd8c8200688ba9bd9c4816e186da23c1066d9d43b6181500071ed1af483a2b111d31eed11d2a	common_voice_zh-CN_18986947.mp3	有人认为是未来的龙妃。	2	0			
21c840def6dba4e50f6b71b9e70a59542f3e5e26218370c1f1d0521a1a31383e8c7380053b318e2187a3b99707426f45c73d11c6947889a34fdd6ad1247cdacb	common_voice_zh-CN_19362987.mp3	民众们也能观赏战况。	2	0	teens	male	110000
21c840def6dba4e50f6b71b9e70a59542f3e5e26218370c1f1d0521a1a31383e8c7380053b318e2187a3b99707426f45c73d11c6947889a34fdd6ad1247cdacb	common_voice_zh-CN_19362988.mp3	家庭工作的奴隶在非洲很多地方都有。	2	0	teens	male	110000
3df551871b137e78e547cd40b43c5107e605e86fb4ebf978b819ace45042feee9f3869bc96980f134e50af70671d289c371bfc6c5a250670bb5f3d297b911ed4	common_voice_zh-CN_19152252.mp3	文塞斯劳总统镇是巴西圣保罗州的一个市镇。	2	1			
3df551871b137e78e547cd40b43c5107e605e86fb4ebf978b819ace45042feee9f3869bc96980f134e50af70671d289c371bfc6c5a250670bb5f3d297b911ed4	common_voice_zh-CN_19152254.mp3	亲切又慈祥的呵护著	2	0			
45a4a4307222d5eb76db8787a0fffaa72b4f301b221bcdf3cfa33fdf727a9769462a58279d86f49eb00f199c9c6202197ce186ce802f7c91b66851870266437a	common_voice_zh-CN_18995390.mp3	薪资上涨很不方便	2	0			
45a4a4307222d5eb76db8787a0fffaa72b4f301b221bcdf3cfa33fdf727a9769462a58279d86f49eb00f199c9c6202197ce186ce802f7c91b66851870266437a	common_voice_zh-CN_18995391.mp3	布雷塞是德国勃兰登堡州的一个市镇。	2	1			
48941942b808e8b0d9c19c64095c1362f4b5d14335064e1aa23008574d97d6d69c23319830af0be055d3c1347354572a514f50934959774a2bbf9b89067ebb9d	common_voice_zh-CN_19004182.mp3	位于连接首都莫斯科和乌克兰首都基辅以及顿河畔罗斯托夫的铁路上。	2	0			
48941942b808e8b0d9c19c64095c1362f4b5d14335064e1aa23008574d97d6d69c23319830af0be055d3c1347354572a514f50934959774a2bbf9b89067ebb9d	common_voice_zh-CN_19004183.mp3	买了好多巧克力当伴手礼	2	0			
4f17af2ea2b699a115af02e338010c57de3f5590e8b3c73247cb2ed8236028bc75ea5026d2059b9cc25e345a80555a301efca61b60f5e3daf90c964357a40140	common_voice_zh-CN_18988143.mp3	后返回京师负责各道的奏章。	2	0			
4f17af2ea2b699a115af02e338010c57de3f5590e8b3c73247cb2ed8236028bc75ea5026d2059b9cc25e345a80555a301efca61b60f5e3daf90c964357a40140	common_voice_zh-CN_18988146.mp3	本鱼分布于全世界暖温带海域。	2	0			
54578e4df0002aa137f527219844aa86b7151452287b835dc2ff32054084ff6b63b8326f994fe9e55553d2bda5407c91c5f0d7880eb0eed50ce0f2f0e2ec67cb	common_voice_zh-CN_19119002.mp3	由大温哥华区域局管理。	2	0	thirties	female	110000
54578e4df0002aa137f527219844aa86b7151452287b835dc2ff32054084ff6b63b8326f994fe9e55553d2bda5407c91c5f0d7880eb0eed50ce0f2f0e2ec67cb	common_voice_zh-CN_19119050.mp3	有一天你会明白	2	0	thirties	female	110000
5c527045cc87b5adab6b49459d407ff3f388612be4e69c9db297814dcb4be2ea582d67e8adfa5c46032ee7e51f83558349d54863fe47363a00833c5b6d474da5	common_voice_zh-CN_18983264.mp3	沱江镇自清朝开始就一直是凤凰县的行政中心。	2	0			
5c527045cc87b5adab6b49459d407ff3f388612be4e69c9db297814dcb4be2ea582d67e8adfa5c46032ee7e51f83558349d54863fe47363a00833c5b6d474da5	common_voice_zh-CN_18983267.mp3	旁白为黄启昌。	2	0			
69631bbf04ba170bddc4d4f34eb7bff0af6de8219dccfecd4bbc50dd7f9eea8c6b40d6e1cca61e79e2e6fc1bf9c292e9c1ed89909c0c70efcd7e47a25431cac3	common_voice_zh-CN_19000485.mp3	门神是木版年画的主要题材之一。	2	0			
69631bbf04ba170bddc4d4f34eb7bff0af6de8219dccfecd4bbc50dd7f9eea8c6b40d6e1cca61e79e2e6fc1bf9c292e9c1ed89909c0c70efcd7e47a25431cac3	common_voice_zh-CN_19000488.mp3	视动反射是扫视和追随平稳运动的组合。	2	0			
6f7295f370822597f356a5ebfbfe77a1027829e2b97dde93a676da34e89749902e380f93a82db8f92287ca3539a8509d99feb16ff449ad5d8bcf8b686b072dbe	common_voice_zh-CN_18815125.mp3	嘉靖四十四年，登进士第三甲第六十八名。	2	0			
6f7295f370822597f356a5ebfbfe77a1027829e2b97dde93a676da34e89749902e380f93a82db8f92287ca3539a8509d99feb16ff449ad5d8bcf8b686b072dbe	common_voice_zh-CN_18815126.mp3	正方走出家门，看见一个有刺青的流氓在家门口前在乱丢垃圾，却对他敢怒不敢言。	2	0			
7310e1dfa56d2efae145a796b4f235b9dccbf9b1a3db47b478cd90cc5b9be066cd385a8cbd9a67399987a69976dae050ee6c592a1faca7ccf120632f141e8170	common_voice_zh-CN_18652434.mp3	本次比赛由中国连续第二次在中华台北决赛中获胜。	2	1			
7310e1dfa56d2efae145a796b4f235b9dccbf9b1a3db47b478cd90cc5b9be066cd385a8cbd9a67399987a69976dae050ee6c592a1faca7ccf120632f141e8170	common_voice_zh-CN_18652435.mp3	罗威·迪恩是一名加拿大男导演、制片人、编剧、剪辑师和演员。	2	0			
76ced7d5d415fa2cca04b4bc619fa405fdde0c08386f52572b64180d0a40b3daaeb3a485578e05c85cb8a0f230abf4b3a5d7829a557a2f29b48263e9052cd277	common_voice_zh-CN_18995249.mp3	对于量子理论作出相当大的贡献。	2	1			
76ced7d5d415fa2cca04b4bc619fa405fdde0c08386f52572b64180d0a40b3daaeb3a485578e05c85cb8a0f230abf4b3a5d7829a557a2f29b48263e9052cd277	common_voice_zh-CN_18995250.mp3	基要派是与自由派神学相对立的。	2	0			
82675dc36b8cc1589ad5f2b410af35f17a8d419765f3f42bb426e4d6000c6edaa936732867e78b21280c6a3991ebfb8fa4df4044385ffa0194646469cf22f48d	common_voice_zh-CN_18986970.mp3	维托人口变化图示	2	0			
82675dc36b8cc1589ad5f2b410af35f17a8d419765f3f42bb426e4d6000c6edaa936732867e78b21280c6a3991ebfb8fa4df4044385ffa0194646469cf22f48d	common_voice_zh-CN_18986973.mp3	浙江乡试第二十六名。	2	0			
83b874959ba6eefd7ffd49bff53f8235409da9783ff714fd55eece26ff30625ba4f51de353eb378ae650e06eaecb9b6468821276ea483e6084dd0ee59b3ac738	common_voice_zh-CN_18814251.mp3	隆庆五年，登进士第三甲第一百七十名。	2	0			
83b874959ba6eefd7ffd49bff53f8235409da9783ff714fd55eece26ff30625ba4f51de353eb378ae650e06eaecb9b6468821276ea483e6084dd0ee59b3ac738	common_voice_zh-CN_18814252.mp3	地球由于大规模战争和环境破坏导致冰河期来临，迫使人类移居到地下。	2	1			
872b77b76aae0f4c159394f5b231105869a13733b9b713c64b7ebb61aba180d563d1bb158beef812ce1366a7844e0d9283e9947094c5a7792acbdfb598a86f05	common_voice_zh-CN_19003360.mp3	此站是船桥市内位处最北端的车站。	2	1			
872b77b76aae0f4c159394f5b231105869a13733b9b713c64b7ebb61aba180d563d1bb158beef812ce1366a7844e0d9283e9947094c5a7792acbdfb598a86f05	common_voice_zh-CN_19003361.mp3	在挹娄故地。	2	1			
89b1cf6b3fea11f1c67af0a923801b3f971fce462ff4ddaec1f4369b983cb5c90a6d79da6a2b1d9cf9e78eb2496f97be42f9d56d47d01895e642a4281c167e81	common_voice_zh-CN_18978596.mp3	死六臣之一。	2	0			
89b1cf6b3fea11f1c67af0a923801b3f971fce462ff4ddaec1f4369b983cb5c90a6d79da6a2b1d9cf9e78eb2496f97be42f9d56d47d01895e642a4281c167e81	common_voice_zh-CN_18978598.mp3	辽肃祖耶律耨里思妻。	2	0			
8ba81aa59477559db24c38574b11191562702361818bf35cecc0d037de383450470e9acff7e355f9fb46bd79ba3df6ec638309485e0671853c10654e1baf6338	common_voice_zh-CN_19512307.mp3	圣雅克路是巴黎拉丁区的一条街道。	2	0			
8ba81aa59477559db24c38574b11191562702361818bf35cecc0d037de383450470e9acff7e355f9fb46bd79ba3df6ec638309485e0671853c10654e1baf6338	common_voice_zh-CN_19512308.mp3	法名净安。	2	1			
8c152f9b7090ee328a6f814f0bc012edbb9b7eb57c7959e02340e1a7598d87d3de804264dbf09c2dc09fbf6b4212df8fb36604c646222225e32985fb13e85d40	common_voice_zh-CN_18983467.mp3	这使公园成为城市中最受欢迎的地方。	2	1			
8c152f9b7090ee328a6f814f0bc012edbb9b7eb57c7959e02340e1a7598d87d3de804264dbf09c2dc09fbf6b4212df8fb36604c646222225e32985fb13e85d40	common_voice_zh-CN_18983470.mp3	粟屋站三江线的铁路车站。	2	0			
92d431dbf0e2aca1c52d94be4e750340a04f8bfd195cc6c12123afe829515ce5ef83fbb1ff74490279fe75742718ed603f8f6418d7f7394ea72c41f77247877c	common_voice_zh-CN_18648885.mp3	主要以观赏人次为主，票房为辅。	2	0			
92d431dbf0e2aca1c52d94be4e750340a04f8bfd195cc6c12123afe829515ce5ef83fbb1ff74490279fe75742718ed603f8f6418d7f7394ea72c41f77247877c	common_voice_zh-CN_18648896.mp3	罗恩·贾金斯，美国、编剧和导演。	2	0			
97bc587245887fed61e3714541f3c59ed2c51cadf92f1d0263445e2eb605037f42d29fa8c2a19305056e206b781997ae096ab080b0961e6879c8b46f6f3dd232	common_voice_zh-CN_18785239.mp3	同时，少女模特儿的存在在动漫爱好者的参观人士当中也引起不少争议。	2	1	thirties	male	340000
97bc587245887fed61e3714541f3c59ed2c51cadf92f1d0263445e2eb605037f42d29fa8c2a19305056e206b781997ae096ab080b0961e6879c8b46f6f3dd232	common_voice_zh-CN_18785241.mp3	圣依纳爵堂，古典主义风格。	2	0	thirties	male	340000
9bef9dcf0f4a653783e940c079ae66db776d73a1c999741b5947fd3c2c84204dd332873a984a2e4e8dd41fcda0ab9baff9327c6a7f633cfcea9cd7eaf9d55afc	common_voice_zh-CN_18986935.mp3	两浙西路是两宋时期的一个地方行政区。	2	1			
